year,sex,age_group,cause_chapter,cause,deaths,data_type,series_cod
2022,female,75-79,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,Definitivo,ECM36906
2022,female,75-79,,"Trastornos mentales orgánicos, senil y presenil",716,Definitivo,ECM36908
2022,female,75-79,,Tuberculosis y sus efectos tardíos,11,Definitivo,ECM34439
2022,female,75-79,,Tumor maligno de la laringe,12,Definitivo,ECM34685
2022,female,75-79,,Tumor maligno de la mama,731,Definitivo,ECM34679
2022,female,75-79,,Tumor maligno de la próstata,0,Definitivo,ECM34674
2022,female,75-79,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",720,Definitivo,ECM34684
2022,female,75-79,,Tumor maligno de la vejiga,99,Definitivo,ECM34671
2022,female,75-79,,Tumor maligno de otras partes del útero,256,Definitivo,ECM34677
2022,female,75-79,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",265,Definitivo,ECM34667
2022,female,75-79,,Tumor maligno del colon,611,Definitivo,ECM34690
2022,female,75-79,,Tumor maligno del cuello del útero,60,Definitivo,ECM34678
2022,female,75-79,,Tumor maligno del encéfalo,205,Definitivo,ECM34669
2022,female,75-79,,Tumor maligno del estómago,274,Definitivo,ECM34691
2022,female,75-79,,Tumor maligno del esófago,43,Definitivo,ECM34692
2022,female,75-79,,Tumor maligno del hígado y vías biliares intrahepáticas,245,Definitivo,ECM34688
2022,female,75-79,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",87,Definitivo,ECM34693
2022,female,75-79,,Tumor maligno del ovario,307,Definitivo,ECM34676
2022,female,75-79,,Tumor maligno del páncreas,652,Definitivo,ECM34687
2022,female,75-79,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",206,Definitivo,ECM34689
2022,female,75-79,,"Tumor maligno del riñón, excepto pelvis renal",105,Definitivo,ECM34672
2022,female,75-79,,Tumores benignos,45,Definitivo,ECM34663
2022,female,75-79,,Tumores in situ,0,Definitivo,ECM34664
2022,female,75-79,,Tumores malignos de otros órganos genitales femeninos,83,Definitivo,ECM34675
2022,female,75-79,,Tumores malignos de otros órganos genitales masculinos,0,Definitivo,ECM34673
2022,female,75-79,,Tumores malignos del hueso y de los cartílagos articulares,18,Definitivo,ECM34682
2022,female,75-79,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",374,Definitivo,ECM34666
2022,female,75-79,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34124
2022,female,75-79,,"Úlcera de estómago, duodeno y yeyuno",23,Definitivo,ECM37920
2022,female,75-79,I,Enfermedades infecciosas y parasitarias,1538,Definitivo,ECM1363
2022,female,75-79,I-XXII,Todas las causas,19885,Definitivo,ECM1426
2022,female,75-79,II,Tumores,6198,Definitivo,ECM1300
2022,female,75-79,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",121,Definitivo,ECM1237
2022,female,75-79,IV,"Enfermedades endocrinas, nutricionales y metabólicas",734,Definitivo,ECM1174
2022,female,75-79,IX,Enfermedades del sistema circulatorio,4583,Definitivo,ECM985
2022,female,75-79,V,Trastornos mentales y del comportamiento,753,Definitivo,ECM1111
2022,female,75-79,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,1669,Definitivo,ECM1048
2022,female,75-79,X,Enfermedades del sistema respiratorio,1384,Definitivo,ECM922
2022,female,75-79,XI,Enfermedades del sistema digestivo,1105,Definitivo,ECM859
2022,female,75-79,XII,Enfermedades de la piel y del tejido subcutáneo,85,Definitivo,ECM796
2022,female,75-79,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,251,Definitivo,ECM733
2022,female,75-79,XIV,Enfermedades del sistema genitourinario,714,Definitivo,ECM670
2022,female,75-79,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM607
2022,female,75-79,XVI,Afecciones originadas en el periodo perinatal,0,Definitivo,ECM544
2022,female,75-79,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",18,Definitivo,ECM481
2022,female,75-79,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",219,Definitivo,ECM418
2022,female,75-79,XX,Causas externas de mortalidad,513,Definitivo,ECM355
2022,female,80-84,,Accidentes de tráfico,38,Definitivo,ECM39598
2022,female,80-84,,"Accidentes por fuego, humo y sustancias calientes",13,Definitivo,ECM39594
2022,female,80-84,,Agresiones (homicidio),6,Definitivo,ECM39589
2022,female,80-84,,"Ahogamiento, sumersión y sofocación accidentales",205,Definitivo,ECM39595
2022,female,80-84,,Artritis reumatoide y osteoartrosis,47,Definitivo,ECM38686
2022,female,80-84,,Asma,92,Definitivo,ECM138274
2022,female,80-84,,Aterosclerosis,79,Definitivo,ECM37353
2022,female,80-84,,COVID-19. Virus identificado,1844,Definitivo,ECM462082
2022,female,80-84,,COVID-19. Virus no identificado (sospechoso),3,Definitivo,ECM462016
2022,female,80-84,,Caídas accidentales,253,Definitivo,ECM39596
2022,female,80-84,,Ciertos trastornos que afectan al mecanismo de la inmunidad,9,Definitivo,ECM36645
2022,female,80-84,,Cirrosis y otras enfermedades crónicas del hígado,152,Definitivo,ECM37912
2022,female,80-84,,Complicaciones de la atención médica y quirúrgica,11,Definitivo,ECM39587
2022,female,80-84,,Diabetes mellitus,836,Definitivo,ECM36772
2022,female,80-84,,Enfermedad de Alzheimer,1563,Definitivo,ECM37152
2022,female,80-84,,Enfermedad meningocócica,0,Definitivo,ECM34375
2022,female,80-84,,Enfermedad vascular intestinal,199,Definitivo,ECM37913
2022,female,80-84,,Enfermedades cardíacas reumáticas crónicas,146,Definitivo,ECM37360
2022,female,80-84,,Enfermedades cerebrovasculares,1967,Definitivo,ECM37354
2022,female,80-84,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),371,Definitivo,ECM139342
2022,female,80-84,,Enfermedades de la sangre y de los órganos hematopoyéticos,127,Definitivo,ECM36646
2022,female,80-84,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,20,Definitivo,ECM38876
2022,female,80-84,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM38877
2022,female,80-84,,Enfermedades del riñón y del uréter,587,Definitivo,ECM38878
2022,female,80-84,,Enfermedades hipertensivas,924,Definitivo,ECM37359
2022,female,80-84,,Enfermedades infecciosas intestinales,99,Definitivo,ECM34501
2022,female,80-84,,Enteritis y colitis no infecciosas,30,Definitivo,ECM37914
2022,female,80-84,,Envenenamiento accidental por psicofármacos y drogas de abuso,19,Definitivo,ECM39593
2022,female,80-84,,Eventos de intención no determinada,1,Definitivo,ECM39588
2022,female,80-84,,Hepatitis vírica,13,Definitivo,ECM34249
2022,female,80-84,,Infarto agudo de miocardio,684,Definitivo,ECM37358
2022,female,80-84,,Influenza (gripe) (incluye gripe aviar y gripe A),52,Definitivo,ECM141478
2022,female,80-84,,Insuficiencia cardíaca,1245,Definitivo,ECM37356
2022,female,80-84,,Insuficiencia respiratoria,124,Definitivo,ECM137206
2022,female,80-84,,Leucemia,239,Definitivo,ECM34632
2022,female,80-84,,Malformaciones congénitas del sistema circulatorio,3,Definitivo,ECM39126
2022,female,80-84,,Malformaciones congénitas del sistema nervioso,1,Definitivo,ECM39127
2022,female,80-84,,Melanoma maligno de la piel,48,Definitivo,ECM34648
2022,female,80-84,,Meningitis (otras en 003),4,Definitivo,ECM37153
2022,female,80-84,,Muerte súbita infantil,0,Definitivo,ECM39317
2022,female,80-84,,Neumonía,471,Definitivo,ECM140410
2022,female,80-84,,Osteoporosis y fractura patológica,239,Definitivo,ECM38685
2022,female,80-84,,Otras causas externas y sus efectos tardíos,5,Definitivo,ECM39586
2022,female,80-84,,Otras enfermedades de los vasos sanguíneos,233,Definitivo,ECM37352
2022,female,80-84,,Otras enfermedades del corazón,1637,Definitivo,ECM37355
2022,female,80-84,,Otras enfermedades del sistema digestivo,1084,Definitivo,ECM37911
2022,female,80-84,,Otras enfermedades del sistema genitourinario,719,Definitivo,ECM38875
2022,female,80-84,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,962,Definitivo,ECM37151
2022,female,80-84,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,143,Definitivo,ECM38684
2022,female,80-84,,Otras enfermedades del sistema respiratorio,1136,Definitivo,ECM136138
2022,female,80-84,,"Otras enfermedades endocrinas, nutricionales y metabólicas",360,Definitivo,ECM36771
2022,female,80-84,,Otras enfermedades isquémicas del corazón,707,Definitivo,ECM37357
2022,female,80-84,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",13,Definitivo,ECM39125
2022,female,80-84,,Otros accidentes,92,Definitivo,ECM39591
2022,female,80-84,,Otros accidentes de transporte,1,Definitivo,ECM39597
2022,female,80-84,,Otros envenenamientos accidentales,6,Definitivo,ECM39592
2022,female,80-84,,Otros trastornos mentales y del comportamiento,20,Definitivo,ECM36901
2022,female,80-84,,Otros tumores de comportamiento incierto o desconocido,151,Definitivo,ECM34628
2022,female,80-84,,Otros tumores malignos de la piel y de los tejidos blandos,72,Definitivo,ECM34647
2022,female,80-84,,Otros tumores malignos de las vías urinarias,77,Definitivo,ECM34637
2022,female,80-84,,Otros tumores malignos digestivos,188,Definitivo,ECM34653
2022,female,80-84,,Otros tumores malignos neurológicos y endocrinos,43,Definitivo,ECM34635
2022,female,80-84,,Otros tumores malignos respiratorios e intratorácicos,19,Definitivo,ECM34650
2022,female,80-84,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",233,Definitivo,ECM39319
2022,female,80-84,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,110,Definitivo,ECM34060
2022,female,80-84,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",160,Definitivo,ECM39316
2022,female,80-84,,SIDA,2,Definitivo,ECM34186
2022,female,80-84,,Senilidad,120,Definitivo,ECM39318
2022,female,80-84,,Septicemia,238,Definitivo,ECM34312
2022,female,80-84,,Suicidio y lesiones autoinfligidas,61,Definitivo,ECM39590
2022,female,80-84,,Síndrome inflamatorio multisistémico asociado COVID-19,1,Definitivo,ECM469676
2022,female,80-84,,Síndrome mielodisplásico,101,Definitivo,ECM34629
2022,female,80-84,,Trastornos mentales debidos al uso de alcohol,4,Definitivo,ECM36903
2022,female,80-84,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1,Definitivo,ECM36902
2022,female,80-84,,"Trastornos mentales orgánicos, senil y presenil",1527,Definitivo,ECM36904
2022,female,80-84,,Tuberculosis y sus efectos tardíos,5,Definitivo,ECM34438
2022,female,80-84,,Tumor maligno de la laringe,16,Definitivo,ECM34652
2022,female,80-84,,Tumor maligno de la mama,699,Definitivo,ECM34646
2022,female,80-84,,Tumor maligno de la próstata,0,Definitivo,ECM34641
2022,female,80-84,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",527,Definitivo,ECM34651
2022,female,80-84,,Tumor maligno de la vejiga,142,Definitivo,ECM34638
2022,female,80-84,,Tumor maligno de otras partes del útero,275,Definitivo,ECM34644
2022,female,80-84,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",283,Definitivo,ECM34634
2022,female,80-84,,Tumor maligno del colon,711,Definitivo,ECM34657
2022,female,80-84,,Tumor maligno del cuello del útero,50,Definitivo,ECM34645
2022,female,80-84,,Tumor maligno del encéfalo,126,Definitivo,ECM34636
2022,female,80-84,,Tumor maligno del estómago,238,Definitivo,ECM34658
2022,female,80-84,,Tumor maligno del esófago,42,Definitivo,ECM34659
2022,female,80-84,,Tumor maligno del hígado y vías biliares intrahepáticas,251,Definitivo,ECM34655
2022,female,80-84,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",95,Definitivo,ECM34660
2022,female,80-84,,Tumor maligno del ovario,257,Definitivo,ECM34643
2022,female,80-84,,Tumor maligno del páncreas,645,Definitivo,ECM34654
2022,female,80-84,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",231,Definitivo,ECM34656
2022,female,80-84,,"Tumor maligno del riñón, excepto pelvis renal",105,Definitivo,ECM34639
2022,female,80-84,,Tumores benignos,52,Definitivo,ECM34630
2022,female,80-84,,Tumores in situ,1,Definitivo,ECM34631
2022,female,80-84,,Tumores malignos de otros órganos genitales femeninos,103,Definitivo,ECM34642
2022,female,80-84,,Tumores malignos de otros órganos genitales masculinos,0,Definitivo,ECM34640
2022,female,80-84,,Tumores malignos del hueso y de los cartílagos articulares,17,Definitivo,ECM34649
2022,female,80-84,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",456,Definitivo,ECM34633
2022,female,80-84,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34123
2022,female,80-84,,"Úlcera de estómago, duodeno y yeyuno",40,Definitivo,ECM37915
2022,female,80-84,I,Enfermedades infecciosas y parasitarias,2315,Definitivo,ECM1362
2022,female,80-84,I-XXII,Todas las causas,28517,Definitivo,ECM1425
2022,female,80-84,II,Tumores,6260,Definitivo,ECM1299
2022,female,80-84,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",136,Definitivo,ECM1236
2022,female,80-84,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1196,Definitivo,ECM1173
2022,female,80-84,IX,Enfermedades del sistema circulatorio,7622,Definitivo,ECM984
2022,female,80-84,V,Trastornos mentales y del comportamiento,1552,Definitivo,ECM1110
2022,female,80-84,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,2529,Definitivo,ECM1047
2022,female,80-84,X,Enfermedades del sistema respiratorio,2246,Definitivo,ECM921
2022,female,80-84,XI,Enfermedades del sistema digestivo,1505,Definitivo,ECM858
2022,female,80-84,XII,Enfermedades de la piel y del tejido subcutáneo,160,Definitivo,ECM795
2022,female,80-84,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,429,Definitivo,ECM732
2022,female,80-84,XIV,Enfermedades del sistema genitourinario,1326,Definitivo,ECM669
2022,female,80-84,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM606
2022,female,80-84,XVI,Afecciones originadas en el periodo perinatal,0,Definitivo,ECM543
2022,female,80-84,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",17,Definitivo,ECM480
2022,female,80-84,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",513,Definitivo,ECM417
2022,female,80-84,XX,Causas externas de mortalidad,711,Definitivo,ECM354
2022,female,85-89,,Accidentes de tráfico,24,Definitivo,ECM39585
2022,female,85-89,,"Accidentes por fuego, humo y sustancias calientes",18,Definitivo,ECM39581
2022,female,85-89,,Agresiones (homicidio),3,Definitivo,ECM39576
2022,female,85-89,,"Ahogamiento, sumersión y sofocación accidentales",483,Definitivo,ECM39582
2022,female,85-89,,Artritis reumatoide y osteoartrosis,85,Definitivo,ECM38683
2022,female,85-89,,Asma,226,Definitivo,ECM138253
2022,female,85-89,,Aterosclerosis,170,Definitivo,ECM37344
2022,female,85-89,,COVID-19. Virus identificado,3634,Definitivo,ECM462081
2022,female,85-89,,COVID-19. Virus no identificado (sospechoso),5,Definitivo,ECM462015
2022,female,85-89,,Caídas accidentales,431,Definitivo,ECM39583
2022,female,85-89,,Ciertos trastornos que afectan al mecanismo de la inmunidad,13,Definitivo,ECM36643
2022,female,85-89,,Cirrosis y otras enfermedades crónicas del hígado,132,Definitivo,ECM37907
2022,female,85-89,,Complicaciones de la atención médica y quirúrgica,14,Definitivo,ECM39574
2022,female,85-89,,Diabetes mellitus,1604,Definitivo,ECM36770
2022,female,85-89,,Enfermedad de Alzheimer,2971,Definitivo,ECM37149
2022,female,85-89,,Enfermedad meningocócica,0,Definitivo,ECM34374
2022,female,85-89,,Enfermedad vascular intestinal,383,Definitivo,ECM37908
2022,female,85-89,,Enfermedades cardíacas reumáticas crónicas,183,Definitivo,ECM37351
2022,female,85-89,,Enfermedades cerebrovasculares,3544,Definitivo,ECM37345
2022,female,85-89,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),597,Definitivo,ECM139321
2022,female,85-89,,Enfermedades de la sangre y de los órganos hematopoyéticos,290,Definitivo,ECM36644
2022,female,85-89,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,24,Definitivo,ECM38872
2022,female,85-89,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM38873
2022,female,85-89,,Enfermedades del riñón y del uréter,1291,Definitivo,ECM38874
2022,female,85-89,,Enfermedades hipertensivas,2363,Definitivo,ECM37350
2022,female,85-89,,Enfermedades infecciosas intestinales,207,Definitivo,ECM34500
